WELL_NAME,REL_NAME,UBHI,STRING_NAME,FIELD,PRODUCTION_DATE,LAYER_NAME,OIL_VOLUME,GAS_VOLUME,WATER_VOLUME,CONDENSATE_VOLUME,OIL_MASS,GAS_MASS,WATER_MASS,CONDENSATE_MASS,FLOWING_HOURS
N-44,AS,N-44,Single_String,BAN,01-Oct-11,YX,0,322020,5.26,1.59,0,0,0,0,505.3
R-11,SK,R-11,Single_String,URA,01-Dec-96,B-YX-II,0,1321986,0,0,0,0,0,0,744
N-14,RS,N-14,Single_String,BAN,01-Jan-13,KPYX-55,0,2513192,23.56,5.99,0,0,0,0,744
TD-4,DD,TD-4,Single_String,OME,01-Aug-10,APYX-60,0,122886,3.42,1.78,0,0,0,0,744
R-10,SB,R-10,Single_String,URA,01-Dec-98,B-YXIII,0,1935858,0,0,0,0,0,0,744
KN-9,RH,KN-9,Single_String,BAN,01-Dec-01,KPYX-56,1.56,1885657,2.91,0,0,0,0,0,672
KN-8,RR,KN-8,Single_String,BAN,01-Dec-12,KPYX-59,0,425018,1.95,2.46,0,0,0,0,104.25
MR-7,DD,MR-7,Single_String,URA,01-Jul-13,B-YXI-I,0,38832,0,0,0,0,0,0,734
-13A,#NAME?,-13A,Single_String,URA,01-Feb-14,B-YX-II,0,23816,0,0,0,0,0,0,77
R-16,SC,R-16,Single_String,URA,01-Oct-07,B-YX-II,0,2192381,12.08,0,0,0,0,0,604
-33A,DC,-33A,Single_String,BAN,01-Feb-11,KPYX-65,0,1107367,53.18,26.32,0,0,0,0,671.75
D-35,DD,D-35,Single_String,OME,01-Mar-13,YX,0,1416045,3.2,1.79,0,0,0,0,307.25
N-36,AM,N-36,Single_String,GAR,01-May-09,MPYX-21,0,786353,4.71,0,0,0,0,0,744
N-25,AE,N-25,Single_String,BAN,01-Nov-01,KPYX-55,0,312703,0.5,0,0,0,0,0,86.29
KN-4,RF,KN-4,Single_String,BAN,01-Mar-99,KPYX-51,0,817412,0,0,0,0,0,0,475
R-14,DA,R-14,Single_String,URA,01-Apr-06,B-YXIII,0,3386257,5.19,0,0,0,0,0,720
N-31,DB,N-31,Single_String,GAR,01-Dec-05,MPYX-21,4.98,4157964,5.27,0,0,0,0,0,744
TD-1,DB,TD-1,Single_String,OME,01-Mar-95,APYX-40,0,39751,0,0,0,0,0,0,0
N-21,BC,N-21,Single_String,BAN,01-Apr-11,KPYX-55,0,0,0,0,0,0,0,0,0
R-12,SM,R-12,Single_String,URA,01-Sep-06,B-YX-II,0,1712782,5.21,0,0,0,0,0,559
N-20,#NAME?,N-20,Single_String,BAN,01-Jul-04,KPYX-55,7.76,1649257,40.02,0,0,0,0,0,565
R-16,SC,R-16,Single_String,URA,01-Dec-12,B-YX-II,0,2277356,16.22,5.93,0,0,0,0,671.3
TD-6,DH,TD-6,Single_String,OME,01-Sep-05,APYX55A,8.4,4300000,55.5,0,0,0,0,0,720
-13A,#NAME?,-13A,Single_String,URA,01-May-13,YX,0,143770,8.55,0,0,0,0,0,744
N-29,DA,N-29,Single_String,GAR,01-Jan-01,MPYX-30,0,1428560,34.09,0,0,0,0,0,744
N-46,DD,N-46,Long_String,BAN,01-Nov-13,KPYX-59,0,1008266,13.7,4.74,0,0,0,0,406.05
R-21,SS,R-21,Single_String,URA,01-Feb-14,B-YXI-I,0,23553,4.7,0,0,0,0,0,672
TD-2,DA,TD-2,Single_String,OME,01-Mar-07,APYX-60,0,1282845,13.77,0,0,0,0,0,380
KN-8,RR,KN-8,Single_String,BAN,01-Dec-04,KPYX-59,17,2182775,65.41,0,0,0,0,0,628
N-36,AM,N-36,Single_String,GAR,01-May-12,MPYX-21,0,1097354,0,0,0,0,0,0,738
N-30,AB,N-30,Single_String,BAN,01-Jun-09,KPYX-65,0,24247,0,0,0,0,0,0,510.5
N-43,AR,N-43,Single_String,BAN,01-Feb-10,YX,0,0,0,0,0,0,0,0,0
R-15,DB,R-15,Single_String,URA,01-Jul-09,B-YX-II,0,123271,7.13,0.38,0,0,0,0,744
R-11,SK,R-11,Single_String,URA,01-May-11,B-YX-II,0,68439,1.85,0.33,0,0,0,0,222
R-11,SK,R-11,Single_String,URA,01-Apr-13,B-YX-II,0,310194,30.9,3.39,0,0,0,0,720
D-18,AD,D-18,Single_String,OME,01-Nov-10,APYX10B,0,4315687,19.5,21.55,0,0,0,0,720
N-20,#NAME?,N-20,Single_String,BAN,01-Mar-14,KPYX55A,0,1590002,12.4,5.33,0,0,0,0,744
R-10,SB,R-10,Single_String,URA,01-Dec-94,B-YXIII,0,2427112,0,0,0,0,0,0,687
N-14,RS,N-14,Single_String,BAN,01-Nov-05,KPYX-55,7.91,2642229,32.27,0,0,0,0,0,714
D-22,DA,D-22,Single_String,OME,01-May-09,APYX-40,0,4550066,19.99,15.48,0,0,0,0,182
TD-4,DD,TD-4,Single_String,OME,01-Jul-02,APYX-60,0,323745,0,0,0,0,0,0,744
MR-7,DD,MR-7,Single_String,URA,01-Jul-92,B-YXI-I,0,55087,0,0,0,0,0,0,55
MR-7,DD,MR-7,Single_String,URA,01-Jun-91,B-YXI-I,0,695799,0,0,0,0,0,0,720
R-21,SS,R-21,Single_String,URA,01-Jan-14,B-YXI-I,0,24308,7.62,0,0,0,0,0,51
KN-9,RH,KN-9,Single_String,BAN,01-Mar-00,KPYX-56,0,208437,0,0,0,0,0,0,281
R-15,DB,R-15,Single_String,URA,01-Dec-09,B-YX-II,0,122083,4.02,0.3,0,0,0,0,720
TD-1,DB,TD-1,Single_String,OME,01-Feb-98,APYX-40,0,288312,0,0,0,0,0,0,93
D-21,AG,D-21,Single_String,OME,01-May-13,YX,0,3375122,8.23,9.05,0,0,0,0,520
N-20,#NAME?,N-20,Single_String,BAN,01-Oct-07,KPYX-55,0,2429408,30.7,0,0,0,0,0,737
TD-6,DH,TD-6,Single_String,OME,01-Aug-11,APYX55A,0,3278595,16.83,17.12,0,0,0,0,621.66
KN-9,RH,KN-9,Single_String,BAN,01-Aug-11,KPYX-56,0,0,0,0,0,0,0,0,0
N-20,#NAME?,N-20,Single_String,BAN,01-May-03,KPYX-55,0.23,415217,0.92,0,0,0,0,0,139.3
N-24,AA,N-24,Single_String,BAN,01-Sep-13,KPYX-65,0,628842,5.47,1.24,0,0,0,0,219
N-25,AE,N-25,Single_String,BAN,01-May-10,KPYX-55,0,2646737,14.67,3.79,0,0,0,0,704.25
N-36,AM,N-36,Single_String,GAR,01-Sep-09,MPYX-21,0,705778,2.55,0,0,0,0,0,720
KN-4,RF,KN-4,Single_String,BAN,01-Dec-04,KPYX-51,1.39,41883,7.02,0,0,0,0,0,30
N-24,AA,N-24,Single_String,BAN,01-May-99,KPYX-65,0,155749,0,0,0,0,0,0,63
N-24,AA,N-24,Single_String,BAN,01-Mar-06,KPYX-65,0,3131398,9.14,0,0,0,0,0,744
N-31,DB,N-31,Single_String,GAR,01-Dec-98,MPYX-21,0,3353712,0,0,0,0,0,0,744
D-22,DA,D-22,Single_String,OME,01-Nov-08,APYX-40,0,5133363,18.78,22.74,0,0,0,0,720
N-25,AE,N-25,Single_String,BAN,01-Oct-05,KPYX-55,6.29,2219208,11,0,0,0,0,0,744
N-44,AS,N-44,Single_String,BAN,01-Aug-08,YX,0,777048,5.7,0,0,0,0,0,547.5
R-10,SB,R-10,Single_String,URA,01-Jul-96,B-YXIII,0,2158779,0,0,0,0,0,0,744
R-11,SK,R-11,Single_String,URA,01-Nov-98,B-YX-II,0,654286,0,0,0,0,0,0,720
MR-6,DB,MR-6,Single_String,URA,01-May-99,B-YX-II,0,841970,0,0,0,0,0,0,744
N-20,#NAME?,N-20,Single_String,BAN,01-Jul-00,KPYX-55,0,768077,4.05,0,0,0,0,0,243.3
TD-4,DD,TD-4,Single_String,OME,01-Aug-11,APYX-60,0,101879,4.65,1.53,0,0,0,0,744
N-14,RS,N-14,Single_String,BAN,01-Sep-02,KPYX-55,3.12,2995633,7.28,0,0,0,0,0,694.3
D-12,DP,D-12,Single_String,OME,01-Aug-98,APYX-58,0,3091930,1.6,0,0,0,0,0,561
N-14,RS,N-14,Single_String,BAN,01-Oct-00,KPYX-55,0,3008290,6.91,0,0,0,0,0,664
N-24,AA,N-24,Single_String,BAN,01-Mar-03,KPYX-65,1.86,1805272,7.44,0,0,0,0,0,319.3
KN-4,RF,KN-4,Single_String,BAN,01-Apr-11,KPYX-51,0,438967,1.94,5.57,0,0,0,0,465.75
D-18,AD,D-18,Single_String,OME,01-Feb-12,APYX10B,0,3663954,5.77,15.69,0,0,0,0,693.5
MR-6,DB,MR-6,Single_String,URA,01-Jun-91,B-YX-II,0,1562780,0,0,0,0,0,0,720
R-11,SK,R-11,Single_String,URA,01-Sep-99,B-YX-II,0,690501,0,0,0,0,0,0,569
R-13,SL,R-13,Single_String,URA,01-Apr-12,B-YXI-I,0,14190,0.44,0,0,0,0,0,708
KN-9,RH,KN-9,Single_String,BAN,01-Oct-06,KPYX-56,0,1101152,4.79,0,0,0,0,0,460
D-22,DA,D-22,Single_String,OME,01-May-11,APYX-40,0,3621033,5.6,9.51,0,0,0,0,640.95
D-18,AD,D-18,Single_String,OME,01-Mar-12,APYX10B,0,3633360,7.72,15.11,0,0,0,0,741.25
D-22,DA,D-22,Single_String,OME,01-Sep-07,APYX-40,0,4581646,23.7,0,0,0,0,0,720
N-9A,B),N-9A,Single_String,BAN,01-Oct-13,KPYX55A,0,1177781,0,0,0,0,0,0,480.75
-13A,#NAME?,-13A,Single_String,URA,01-Sep-13,YX,0,172605,2.22,0,0,0,0,0,720
N-45,DE,N-45,Single_String,BAN,01-Aug-08,YX,0,2459866,15.5,0,0,0,0,0,744
R-11,SK,R-11,Single_String,URA,01-Feb-10,B-YX-II,0,403375,30.57,1.94,0,0,0,0,672
N-24,AA,N-24,Single_String,BAN,01-Aug-03,KPYX-65,0.76,1609217,1.24,0,0,0,0,0,458
TD-6,DH,TD-6,Single_String,OME,01-Jul-03,APYX55A,25.99,4097052,41.59,25.99,0,0,0,0,624
N-25,AE,N-25,Single_String,BAN,01-Aug-05,KPYX-55,3.56,2254154,10.23,0,0,0,0,0,744
KN-4,RF,KN-4,Single_String,BAN,01-Jun-02,KPYX-51,2.12,732246,4.95,0,0,0,0,0,283
MR-7,DD,MR-7,Single_String,URA,01-May-09,B-YXI-I,0,184674,0,0.3,0,0,0,0,27
R-25,DC,25-I,Single_String,URA,01-Dec-12,YX,0,33888,0,0,0,0,0,0,72
MR-7,DD,MR-7,Single_String,URA,01-Dec-89,B-YXI-I,0,338719,0,0,0,0,0,0,520
D-18,AD,D-18,Single_String,OME,01-Jan-07,APYX10B,0,4520325,28.21,0,0,0,0,0,744
-27A,DI,-27A,Single_String,OME,01-Aug-12,YX,0,1017079,9.61,2.33,0,0,0,0,2.33
R-14,DA,R-14,Single_String,URA,01-Aug-10,B-YXIII,0,3500006,14.48,1.14,0,0,0,0,666
N-21,BC,N-21,Single_String,BAN,01-Nov-00,KPYX-55,0,2239315,11.94,0,0,0,0,0,717
-33A,DC,-33A,Single_String,BAN,01-Aug-09,KPYX-65,0,1287109,57.15,12.17,0,0,0,0,722
MR-6,DB,MR-6,Single_String,URA,01-Sep-13,B-YX-II,0,1058711,6.9,0.46,0,0,0,0,720
R-11,SK,R-11,Single_String,URA,01-Jan-05,B-YX-II,0,104001,0,0,0,0,0,0,303
N-24,AA,N-24,Single_String,BAN,01-May-04,KPYX-65,1.35,1891746,8.14,0,0,0,0,0,407
N-45,DE,N-45,Single_String,BAN,01-Jan-09,YX,0,2253789,24.09,9.35,0,0,0,0,719.6
TD-1,DB,TD-1,Single_String,OME,01-Jan-92,APYX-40,0,54538,0,0,0,0,0,0,0
N-36,AM,N-36,Single_String,GAR,01-Oct-10,MPYX-21,0,615635,114.08,0.14,0,0,0,0,744
TD-6,DH,TD-6,Single_String,OME,01-Dec-12,APYX55A,0,908075,4.48,5.72,0,0,0,0,126.49
N-36,AM,N-36,Single_String,GAR,01-Sep-11,MPYX-21,0,602361,9.93,0,0,0,0,0,720
D-22,DA,D-22,Single_String,OME,01-Jan-14,APYX-40,0,5026524,22.88,22.89,0,0,0,0,156
R-11,SK,R-11,Single_String,URA,01-Sep-95,B-YX-II,0,2144298,0,0,0,0,0,0,720
TD-1,DB,TD-1,Single_String,OME,01-Oct-93,APYX-40,0,38995,0,0,0,0,0,0,0
D-15,AC,D-15,Single_String,OME,01-Feb-00,APYX-58,0,2467828,60.98,0,0,0,0,0,696
N-21,BC,N-21,Single_String,BAN,01-Aug-99,KPYX-55,0,2182604,0,0,0,0,0,0,734
TD-6,DH,TD-6,Single_String,OME,01-Aug-07,APYX55A,0,4277410,24.49,0,0,0,0,0,744
N-44,AS,N-44,Single_String,BAN,01-Nov-10,YX,0,219421,4.13,1.13,0,0,0,0,397.25
D-22,DA,D-22,Single_String,OME,01-Aug-12,APYX-40,0,1597091,3.99,4.75,0,0,0,0,4.75
N-14,RS,N-14,Single_String,BAN,01-Dec-12,KPYX-55,0,2548048,23.37,7.21,0,0,0,0,738.25
N-24,AA,N-24,Single_String,BAN,01-Jan-10,KPYX-65,0,3610868,12.31,12.31,0,0,0,0,739
N-20,#NAME?,N-20,Single_String,BAN,01-Jul-11,KPYX-55,0,1601533,11.04,6.86,0,0,0,0,662.75
D-18,AD,D-18,Single_String,OME,01-Mar-99,APYX10B,0,1600893,0,0,0,0,0,0,407.5
KN-9,RH,KN-9,Single_String,BAN,01-Jun-99,KPYX-56,0,641511,0,0,0,0,0,0,551
N-36,AM,N-36,Single_String,GAR,01-Mar-13,MPYX-21,0,929971,1.42,0.3,0,0,0,0,727.5
N-44,AS,N-44,Single_String,BAN,01-Dec-10,YX,0,348513,6.22,2.17,0,0,0,0,597.95
KN-9,RH,KN-9,Single_String,BAN,01-Sep-10,KPYX-56,0,673070,0,0,0,0,0,0,346.5
R-12,SM,R-12,Single_String,URA,01-Jan-08,B-YX-II,0,2420581,9.63,0,0,0,0,0,744
D-15,AC,D-15,Single_String,OME,01-Nov-98,APYX-58,0,183748,0,0,0,0,0,0,34.99
N-45,DE,N-45,Single_String,BAN,01-Jun-09,YX,0,2173420,15,6.05,0,0,0,0,720
N-20,#NAME?,N-20,Single_String,BAN,01-Aug-13,KPYX-55,0,1684300,12.4,7.16,0,0,0,0,744
MR-6,DB,MR-6,Single_String,URA,01-Jul-06,B-YX-II,0,1930088,4.1,0,0,0,0,0,714
N-31,DB,N-31,Single_String,GAR,01-Oct-07,MPYX-21,0,3165078,40.3,0,0,0,0,0,744
R-16,SC,R-16,Single_String,URA,01-Aug-12,B-YX-II,0,2769199,17.98,4.74,0,0,0,0,4.74
N-25,AE,N-25,Single_String,BAN,01-Jul-12,KPYX-55,0,2895907,20.98,10.74,0,0,0,0,10.74
N-43,AR,N-43,Single_String,BAN,01-Dec-09,YX,0,0,0,0,0,0,0,0,0
N-25,AE,N-25,Single_String,BAN,01-May-04,KPYX-55,4.41,1643197,13.25,0,0,0,0,0,530
N-29,DA,N-29,Single_String,GAR,01-Mar-07,MPYX-30,0,828619,12.71,0,0,0,0,0,744
N-29,DA,N-29,Single_String,GAR,01-Jun-07,MPYX-30,0,690136,28.65,0,0,0,0,0,720
D-12,DP,D-12,Single_String,OME,01-Apr-12,APYX-58,0,1156131,8.06,11.47,0,0,0,0,605
MR-1,MA,MR-1,Single_String,URA,01-Mar-88,B-YXV-I,0,701417,0,0,0,0,0,0,744
D-24,DB,D-24,Single_String,OME,01-Mar-14,APYX10B,0,6399254,20.46,17.67,0,0,0,0,672.81
D-12,DP,D-12,Single_String,OME,01-Dec-10,APYX-58,0,1519104,14.5,22.49,0,0,0,0,744
TD-6,DH,TD-6,Single_String,OME,01-Dec-02,APYX55A,30.9,3764862,49.59,30.9,0,0,0,0,744
MR-6,DB,MR-6,Single_String,URA,01-Mar-99,B-YX-II,0,859907,0,0,0,0,0,0,744
KN-4,RF,KN-4,Single_String,BAN,01-Dec-02,KPYX-51,3.98,1520541,11.28,0,0,0,0,0,562
R-21,SS,R-21,Single_String,URA,01-Nov-12,B-YXI-I,0,173351,3.3,0,0,0,0,0,720
-27A,DI,-27A,Single_String,OME,01-Oct-12,YX,0,1086095,13.01,3.31,0,0,0,0,3.31
TD-6,DH,TD-6,Single_String,OME,01-Dec-10,APYX55A,0,3585042,17.79,18.36,0,0,0,0,744
D-22,DA,D-22,Single_String,OME,01-Jan-10,APYX-40,0,3979281,13.51,17.8,0,0,0,0,743
D-35,DD,D-35,Single_String,OME,01-Dec-13,APYX55B,0,4040863,15.5,6.78,0,0,0,0,744
D-18,AD,D-18,Single_String,OME,01-Jun-08,APYX10B,0,3481623,0,0,0,0,0,0,720
TD-1,DB,TD-1,Single_String,OME,01-Jul-05,APYX-40,0,94542,0,0,0,0,0,0,0
D-12,DP,D-12,Single_String,OME,01-Sep-10,APYX-58,0,1503142,14.04,14.73,0,0,0,0,720
N-25,AE,N-25,Single_String,BAN,01-Jul-10,KPYX-55,0,2272432,13.06,10.03,0,0,0,0,627.25
R-25,DC,25-I,Single_String,URA,01-Jul-12,YX,0,9834,0,0,0,0,0,0,0
D-12,DP,D-12,Single_String,OME,01-Mar-13,APYX-58,0,1422119,9.92,21.05,0,0,0,0,744
N-30,AB,N-30,Single_String,BAN,01-Oct-12,KPYX-65,0,1664581,0,0,0,0,0,0,0
N-36,AM,N-36,Single_String,GAR,01-Nov-05,MPYX-21,0.11,98332,0,0,0,0,0,0,57
R-16,SC,R-16,Single_String,URA,01-Feb-13,B-YX-II,0,2681940,29.65,5.88,0,0,0,0,672
MR-7,DD,MR-7,Single_String,URA,01-Apr-05,B-YXI-I,0,201036,36.88,2.84,0,0,0,0,0
R-11,SK,R-11,Single_String,URA,01-Dec-09,B-YX-II,0,942466,21.3,2.72,0,0,0,0,720
N-20,#NAME?,N-20,Single_String,BAN,01-May-09,KPYX-55,0,727698,10.8,2.28,0,0,0,0,115
TD-1,DB,TD-1,Single_String,OME,01-May-11,APYX-40,0,311913,1.84,0.64,0,0,0,0,183.9
N-44,AS,N-44,Single_String,BAN,01-Jan-09,YX,0,193919,3.34,0.52,0,0,0,0,200
N-44,AS,N-44,Single_String,BAN,01-Dec-11,YX,0,238587,7.7,3.55,0,0,0,0,0
N-46,DD,N-46,Short_String,BAN,01-Jun-13,YX,0,200069,4,1.31,0,0,0,0,147.75
N-25,AE,N-25,Single_String,BAN,01-Dec-09,KPYX-55,0,2255599,14.62,4.59,0,0,0,0,702
TD-2,DA,TD-2,Single_String,OME,01-Oct-13,APYX-40,0,3213149,8.37,7.98,0,0,0,0,744
D-35,DD,D-35,Single_String,OME,01-Nov-13,APYX55B,0,3869452,14.97,7.82,0,0,0,0,719
R-13,SL,R-13,Single_String,URA,01-May-06,B-YXI-I,0,32907,0,0,0,0,0,0,407
MR-7,DD,MR-7,Single_String,URA,01-May-88,B-YXI-I,0,1035811,0,0,0,0,0,0,743
MR-7,DD,MR-7,Single_String,URA,01-Mar-87,B-YXI-I,0,262028,0,0,0,0,0,0,744
TD-1,DB,TD-1,Single_String,OME,01-Jan-94,APYX-40,0,44286,0,0,0,0,0,0,0
TD-1,DB,TD-1,Single_String,OME,01-Aug-10,APYX-40,0,1196878,6.76,19.42,0,0,0,0,691
N-29,DA,N-29,Single_String,GAR,01-Apr-10,MPYX-30,0,1335431,41.73,2.49,0,0,0,0,720
D-25,DF,D-25,Single_String,OME,01-Mar-13,YX,0,5748246,14.88,20.91,0,0,0,0,744
MR-6,DB,MR-6,Single_String,URA,01-Jul-87,B-YX-II,0,1866363,0,0,0,0,0,0,744
TD-4,DD,TD-4,Single_String,OME,01-Oct-00,APYX-60,0,726754,0,0,0,0,0,0,744
MR-6,DB,MR-6,Single_String,URA,01-Jul-94,B-YX-II,0,721705,0,0,0,0,0,0,744
KN-4,RF,KN-4,Single_String,BAN,01-Oct-04,KPYX-51,20.02,311786,99.43,0,0,0,0,0,409
TD-4,DD,TD-4,Single_String,OME,01-Apr-11,APYX-60,0,102889,3.23,1.48,0,0,0,0,700.3
D-18,AD,D-18,Single_String,OME,01-Sep-13,APYX10B,0,268459,0.69,1.08,0,0,0,0,36
N-50,DF,N-50,Single_String,BAN,01-Jul-12,YX,0,1644186,79.18,0,0,0,0,0,0
N-20,#NAME?,N-20,Single_String,BAN,01-Aug-07,KPYX-55,0,914592,12.83,0,0,0,0,0,308
R-14,DA,R-14,Single_String,URA,01-Jan-07,B-YXIII,0,1325821,1.87,0,0,0,0,0,256
TD-1,DB,TD-1,Single_String,OME,01-Feb-95,APYX-40,0,38392,0,0,0,0,0,0,0
N-46,DD,N-46,Short_String,BAN,01-Apr-12,YX,0,802531,0,0,0,0,0,0,422.05
N-25,AE,N-25,Single_String,BAN,01-Apr-13,KPYX-55,0,2683128,20.31,5.83,0,0,0,0,720
R-10,SB,R-10,Single_String,URA,01-Mar-01,B-YXIII,0,89982,0,0,0,0,0,0,45
MR-6,DB,MR-6,Single_String,URA,01-Mar-92,B-YX-II,0,1520313,0,0,0,0,0,0,626
N-20,#NAME?,N-20,Single_String,BAN,01-Oct-08,KPYX-55,0,2052690,27.98,8.03,0,0,0,0,671.55
N-31,DB,N-31,Single_String,GAR,01-Jul-07,MPYX-21,0,2790565,27.41,0,0,0,0,0,642
N-46,DD,N-46,Long_String,BAN,01-May-12,YX,0,509830,0,0,0,0,0,0,190.25
-33A,DC,-33A,Single_String,BAN,01-Jan-12,KPYX-65,0,146586,20.84,9.12,0,0,0,0,263.25
R-12,SM,R-12,Single_String,URA,01-Sep-10,B-YX-II,0,2674806,8.34,1.89,0,0,0,0,720
R-10,SB,R-10,Single_String,URA,01-Aug-94,B-YXIII,0,2427552,0,0,0,0,0,0,744
N-36,AM,N-36,Single_String,GAR,01-May-10,MPYX-21,0,614633,2.34,0.13,0,0,0,0,720
KN-8,RR,KN-8,Single_String,BAN,01-Dec-02,KPYX-59,6.06,2668812,24.85,0,0,0,0,0,582
R-21,SS,R-21,Single_String,URA,01-Apr-11,B-YXI-I,0,208944,10.98,1.58,0,0,0,0,720
MR-7,DD,MR-7,Single_String,URA,01-Sep-91,B-YXI-I,0,274109,0,0,0,0,0,0,500
N-31,DB,N-31,Single_String,GAR,01-Aug-10,MPYX-21,0,1301853,63.64,2.88,0,0,0,0,744
D-18,AD,D-18,Single_String,OME,01-Dec-11,APYX10B,0,3737901,5.58,17.77,0,0,0,0,744
N-20,#NAME?,N-20,Single_String,BAN,01-Sep-99,KPYX-55,0,1856581,0,0,0,0,0,0,637
KN-9,RH,KN-9,Single_String,BAN,01-Aug-07,KPYX-56,0,994782,3.54,0,0,0,0,0,425
KN-9,RH,KN-9,Single_String,BAN,01-May-06,KPYX-56,0,1219123,3.12,0,0,0,0,0,500
N-14,RS,N-14,Single_String,BAN,01-Jan-02,KPYX-55,6.69,3330016,15.62,0,0,0,0,0,744
MR-6,DB,MR-6,Single_String,URA,01-Mar-87,B-YX-II,0,12457,0,0,0,0,0,0,129.5
KN-8,RR,KN-8,Single_String,BAN,01-Aug-00,KPYX-59,0,1752356,9.33,0,0,0,0,0,640
D-15,AC,D-15,Single_String,OME,01-Sep-00,APYX-58,0,327738,67.16,0,0,0,0,0,124.3
R-11,SK,R-11,Single_String,URA,01-Sep-91,B-YX-II,0,216931,0,0,0,0,0,0,87
MR-7,DD,MR-7,Single_String,URA,01-Apr-13,B-YXI-I,0,43312,1.5,0,0,0,0,0,720
KN-9,RH,KN-9,Single_String,BAN,01-Nov-00,KPYX-56,0,183564,0.5,0,0,0,0,0,60
N-25,AE,N-25,Single_String,BAN,01-Jul-03,KPYX-55,1.35,1381813,4.05,0,0,0,0,0,432
D-37,AO,D-37,Single_String,OME,01-Apr-13,YX,0,633448,8.84,1.75,0,0,0,0,141.54
KN-8,RR,KN-8,Single_String,BAN,01-Dec-03,KPYX-59,12.7,3134466,28.15,0,0,0,0,0,696.3
R-21,SS,R-21,Single_String,URA,01-Jul-12,B-YXI-I,0,297764,3.41,0.09,0,0,0,0,0.09
D-18,AD,D-18,Single_String,OME,01-Aug-07,APYX10B,0,2103667,7.68,0,0,0,0,0,473
KN-8,RR,KN-8,Single_String,BAN,01-Jan-06,KPYX-59,26.93,1771536,71.38,0,0,0,0,0,645
R-21,SS,R-21,Single_String,URA,01-Mar-11,B-YXI-I,0,221718,10.6,2.04,0,0,0,0,744
TD-1,DB,TD-1,Single_String,OME,01-Jun-90,APYX-40,0,5332,0,0,0,0,0,0,0
D-24,DB,D-24,Single_String,OME,01-May-13,YX,0,2825573,5.2,8.3,0,0,0,0,328.82
N-44,AS,N-44,Single_String,BAN,01-Sep-11,YX,0,285047,4.49,1.33,0,0,0,0,431.75
TD-1,DB,TD-1,Single_String,OME,01-Jun-13,APYX-40,0,1064939,3.93,2.54,0,0,0,0,127.55
N-35,AL,N-35,Single_String,GAR,01-Nov-13,MPYX-33,0,1806050,195.9,5.25,0,0,0,0,623.75
D-24,DB,D-24,Single_String,OME,01-Sep-12,YX,0,2605326,5.67,13.38,0,0,0,0,13.38
D-15,AC,D-15,Single_String,OME,01-Mar-98,APYX-58,0,645189,0,0,0,0,0,0,149
N-24,AA,N-24,Single_String,BAN,01-Feb-06,KPYX-65,1.87,2655187,12.64,0,0,0,0,0,672
D-12,DP,D-12,Single_String,OME,01-Apr-02,APYX-58,36,2549110,14.9,0,0,0,0,0,720
-13A,#NAME?,-13A,Single_String,URA,01-Jun-11,YX,0,158444,9.84,1.16,0,0,0,0,720
MR-6,DB,MR-6,Single_String,URA,01-Feb-07,B-YX-II,0,1316783,2.24,0,0,0,0,0,299
R-11,SK,R-11,Single_String,URA,01-May-96,B-YX-II,0,1949726,0,0,0,0,0,0,744
N-44,AS,N-44,Single_String,BAN,01-Jul-10,YX,0,647532,5.28,2.04,0,0,0,0,504.75
MR-6,DB,MR-6,Single_String,URA,01-May-09,B-YX-II,0,0,0,0,0,0,0,0,0
D-24,DB,D-24,Single_String,OME,01-Feb-12,YX,0,2066628,3.21,9.3,0,0,0,0,220.75
MN-2,RB,MN-2,Single_String,GAR,01-Mar-14,MPYX-21,0,545565,30.62,1.84,0,0,0,0,744
TD-1,DB,TD-1,Single_String,OME,01-May-04,APYX-40,0,281224,0,0,0,0,0,0,67.99
D-18,AD,D-18,Single_String,OME,01-May-04,APYX10B,11.03,2894163,20.34,0,0,0,0,0,716.3
N-21,BC,N-21,Single_String,BAN,01-Jul-03,KPYX-55,4.65,976930,29.44,0,0,0,0,0,744
N-24,AA,N-24,Single_String,BAN,01-Dec-02,KPYX-65,1.5,3287358,4.52,0,0,0,0,0,724
-33A,DC,-33A,Single_String,BAN,01-Dec-11,KPYX-65,0,39792,3.45,1.17,0,0,0,0,0
TD-4,DD,TD-4,Single_String,OME,01-Mar-03,APYX-60,0,300099,0,0,0,0,0,0,744
R-21,SS,R-21,Single_String,URA,01-Oct-13,B-YXI-I,0,20984,0,0,0,0,0,0,609
N-29,DA,N-29,Single_String,GAR,01-Feb-08,MPYX-30,0,685966,28.03,0,0,0,0,0,696
R-10,SB,R-10,Single_String,URA,01-Jan-96,B-YXIII,0,2488800,0,0,0,0,0,0,744
N-29,DA,N-29,Single_String,GAR,01-Nov-00,MPYX-30,0,1405327,32.99,0,0,0,0,0,720
KN-4,RF,KN-4,Single_String,BAN,01-Apr-01,KPYX-51,0,1758973,14.13,0,0,0,0,0,678.3
D-24,DB,D-24,Single_String,OME,01-Oct-10,YX,0,3592934,2.93,13.9,0,0,0,0,525.25
R-14,DA,R-14,Single_String,URA,01-Jan-92,B-YXIII,0,87414,0,0,0,0,0,0,30
BN-2,AC,BN-2,Single_String,BAN,01-Feb-14,KUYX-35,0,5502621,53.2,29.03,0,0,0,0,672
D-21,AG,D-21,Single_String,OME,01-Jun-13,YX,0,4327193,11.4,23.6,0,0,0,0,720
